"YEAR","SERIAL","MONTH","CPSID","ASECFLAG","ASECWTH","STATEFIP","STATECENSUS","COUNTY","METFIPS","METRO","OWNERSHP","HHINCOME","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","FAMINC","PERNUM","CPSIDP","CPSIDV","ASECWT","RELATE","AGE","SEX","RACE","MARST","BPL","YRIMMIG","CITIZEN","HISPAN","EMPSTAT","LABFORCE","OCC","IND","CLASSWKR","UHRSWORKT","UHRSWORK1","WHYUNEMP","EDUC","DIFFHEAR","DIFFEYE","DIFFMOB","OCCLY","INDLY","CLASSWLY","WORKLY","PENSION","FIRMSIZE","FTOTVAL","INCTOT","INCWAGE","INCBUS","INCFARM","INCSS","INCWELFR","INCRETIR","INCSSI","INCINT","INCDIVID","INCRENT","CTCCRD","ACTCCRD","ADJGINC","EITCRED","FEDTAX","FEDTAXAC","MARGTAX","STATETAX","STATAXAC","TAXINC","OFFPOV","MIGSTA1","WHYMOVE","MIGRATE1","PAIDGH","HIMCARENW","HIMCAIDNW","CAIDNW","VETLAST","UNION"
2024,52263,3,2.02212e+13,1,1899.16,1,63,0,13820,3,10,65750,0,0,1,0,1,0,0,99,830,1,2.02212e+13,2.02212e+14,1899.16,101,64,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,65750,20500,0,0,0,20400,0,0,0,100,0,0,0,0,61168,0,3576,3576,12,1609,1309,33468,2,99,0,1,0,2,1,1,0,0
2024,51957,3,2.02403e+13,1,1428.2,1,63,0,99998,1,10,14940,0,0,2,1500,2,1,12,99,430,1,2.02403e+13,2.02403e+14,1428.2,101,59,1,200,3,9900,0,1,0,34,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,14940,14940,0,0,0,13319,0,0,1620,1,0,0,0,0,1,0,0,0,0,0,-150,0,1,99,0,1,0,2,2,2,0,0
2024,51700,3,2.02313e+13,1,1356.36,1,63,0,99998,1,10,34100,0,0,1,0,2,5,12,2,841,1,2.02313e+13,2.02313e+14,1356.36,101,36,1,100,1,9900,0,1,0,10,2,6305,770,13,40,40,0,73,1,1,1,6305,770,13,2,1,1,34100,34100,0,34000,0,0,0,99999999,0,100,0,0,320,4725,31698,6676,0,-11401,10,949,649,3198,1,99,0,1,0,1,2,2,0,0
2024,53347,3,2.02413e+13,1,1221.58,1,63,0,33860,2,10,122637,0,0,1,0,1,0,0,99,841,2,2.02413e+13,2.02413e+14,1221.58,202,68,1,200,1,9900,0,1,0,10,2,8810,3570,21,40,40,0,73,1,1,1,7750,3590,22,2,3,9,122637,60650,60000,0,0,0,0,0,0,150,500,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,10,0
2024,52895,3,2.02401e+13,1,1366.98,1,63,0,26620,3,10,51500,0,0,1,0,1,0,0,1,820,1,2.02401e+13,2.02401e+14,1366.98,101,48,2,100,6,9900,0,1,0,10,2,5400,8090,21,40,40,0,91,1,1,1,5400,8090,22,2,1,7,51500,51500,50000,0,0,0,0,99999999,0,1500,0,0,2000,0,51500,0,1370,1370,12,2067,1917,30700,2,99,0,1,21,1,1,1,0,0
2024,52932,3,2.02313e+13,1,1015.58,1,63,0,26620,3,10,1744529,0,0,1,0,1,0,0,0,841,3,2.02313e+13,2.02313e+14,1300.03,301,33,1,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,1744529,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,2,99,0,1,0,1,1,1,0,0
2024,51813,3,2.02313e+13,1,2039.87,1,63,0,99998,1,10,113600,0,0,1,0,1,0,0,99,843,1,2.02313e+13,2.02313e+14,2039.87,101,56,1,200,1,9900,0,1,0,10,2,2360,9590,25,40,40,0,123,1,1,1,2360,9590,25,2,3,9,113600,72800,72800,0,0,0,0,99999999,0,0,0,0,0,0,113600,0,9868,9868,12,4308,4008,85900,2,99,0,1,22,1,1,1,10,0
2024,51470,3,2.02302e+13,1,2076.87,1,63,0,99998,1,10,17982,0,0,1,0,1,0,0,99,600,1,2.02302e+13,2.02302e+14,2076.87,101,71,2,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,71,1,1,1,0,0,0,1,0,0,17982,2730,0,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,0,1,99,0,1,0,2,1,1,0,0
2024,52961,3,2.02402e+13,1,1684.53,1,63,0,26620,3,10,168545,0,0,1,0,1,0,0,0,842,5,2.02402e+13,2.02402e+14,2068.33,301,7,2,801,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,168545,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,1,0,0
2024,52901,3,2.02313e+13,1,2456.15,1,63,0,26620,2,22,54013,1,1,1,0,1,0,0,1,710,1,2.02313e+13,2.02313e+14,2456.15,101,35,2,200,3,9900,0,1,0,10,2,5000,7590,21,40,40,0,81,1,1,1,5000,8270,22,2,3,9,54013,54013,49000,0,0,0,0,99999999,0,2013,0,0,2000,0,51013,0,1312,1312,12,2045,1895,30213,2,99,0,1,21,1,1,1,0,0
2024,52816,3,2.02301e+13,1,2245.35,1,63,0,22520,4,10,44928,0,0,1,0,1,0,0,99,730,1,2.02301e+13,2.02301e+14,2245.35,101,71,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,44928,44928,0,0,0,33864,0,0,0,144,0,0,0,0,12562,0,0,0,0,13,-137,0,2,99,0,1,0,2,1,1,0,0
2024,51960,3,2.02302e+13,1,2076.87,1,63,0,99998,1,10,151936,0,0,1,0,1,0,0,99,842,1,2.02302e+13,2.02302e+14,2076.87,101,73,1,100,1,9900,0,1,0,10,2,1530,7390,14,40,40,0,111,1,1,1,1530,7390,14,2,1,1,151936,103943,26000,0,0,37943,0,0,0,30000,10000,0,0,0,154104,0,17031,17031,22,2820,2520,123404,2,99,0,1,22,2,1,1,0,0
2024,53185,3,2.02301e+13,1,1124.86,1,63,1097,33660,2,10,120681,0,0,1,0,1,0,0,99,842,1,2.02301e+13,2.02301e+14,1124.86,101,66,2,200,1,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,120681,71480,0,0,0,23400,0,0,0,80,0,0,0,0,114291,0,9591,9591,12,0,-300,83591,2,99,0,1,0,2,1,1,0,0
2024,52360,3,2.02212e+13,1,1456.56,1,63,0,13820,3,10,103046,0,0,1,0,1,0,0,1,843,2,2.02212e+13,2.02212e+14,1649.02,301,11,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,103046,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,52195,3,2.02312e+13,1,2099.13,1,63,0,13820,3,10,29032,0,0,1,0,1,0,0,3,842,2,2.02312e+13,2.02312e+14,1435.94,301,15,1,200,6,9900,0,1,0,34,1,0,0,0,999,999,0,30,1,1,1,0,0,0,1,0,0,29032,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,1,2,2,0,0
2024,52138,3,2.02212e+13,1,1342.5,1,63,1081,12220,4,10,136911,0,0,1,0,1,0,0,0,842,1,2.02212e+13,2.02212e+14,1342.5,101,35,2,100,1,9900,0,1,0,10,2,120,6890,21,40,40,0,81,1,1,1,120,6890,22,2,3,8,136911,95000,95000,0,0,0,0,99999999,0,0,0,0,2000,0,136911,0,12641,12641,22,4670,4370,109211,2,99,0,1,0,1,1,1,0,1
2024,53244,3,2.02402e+13,1,2220.87,1,63,0,33860,2,10,93007,0,0,1,0,1,0,0,0,841,3,2.02402e+13,2.02402e+14,2724.95,301,13,2,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,93007,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,53096,3,2.02301e+13,1,2395.07,1,63,1097,33660,3,10,57568,0,0,1,0,1,0,0,99,820,3,2.02301e+13,2.02301e+14,3185.9,701,36,1,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,57568,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,2,99,0,1,0,1,1,1,0,0
2024,52460,3,2.02413e+13,1,1425.87,1,63,0,13820,2,10,77000,0,0,1,0,1,0,0,99,841,2,2.02413e+13,2.02413e+14,1425.87,202,38,2,100,1,9900,0,1,0,34,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,77000,1000,0,0,0,0,0,99999999,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51903,3,2.02401e+13,1,2241.84,1,63,0,99998,1,10,161866,0,0,1,0,1,0,0,99,820,2,2.02401e+13,2.02401e+14,2241.84,202,51,1,100,1,9900,0,1,0,10,2,8530,270,21,40,40,0,50,1,1,1,8530,3770,22,2,1,2,161866,32003,32000,0,0,0,0,99999999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,2,1,1,0,0
2024,52997,3,2.02402e+13,1,2681.03,1,63,0,26620,3,10,76000,0,0,1,0,1,0,0,99,830,2,2.02402e+13,2.02402e+14,2681.03,202,51,1,100,1,9900,0,1,0,10,2,6442,770,14,40,40,0,73,1,1,1,6442,770,14,2,1,1,76000,41000,41000,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,52216,3,2.02301e+13,1,1303.04,1,63,0,13820,3,10,27020,0,0,1,0,1,0,0,2,820,2,2.02301e+13,2.02301e+14,1168.79,301,15,2,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,27020,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,52180,3,2.02402e+13,1,2220.87,1,63,1081,12220,4,10,49009,0,0,1,0,1,0,0,99,500,2,2.02402e+13,2.02402e+14,2220.87,202,34,1,200,1,9900,0,1,0,36,1,0,0,0,999,999,0,123,1,1,1,0,0,0,1,0,0,49009,31430,0,0,0,31379,0,99999999,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,12,0
2024,52495,3,2.02403e+13,1,1752.55,1,63,0,13820,3,10,90000,0,0,1,0,1,0,0,2,841,3,2.02403e+13,2.02403e+14,1060.24,301,7,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,90000,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,1,0,0
2024,52834,3,2.02413e+13,1,3074.37,1,63,0,22520,4,10,115000,0,0,1,0,1,0,0,99,740,1,2.02413e+13,2.02413e+14,3074.37,101,41,2,200,1,9900,0,1,0,10,2,9121,6180,21,40,40,0,60,1,1,1,9130,6170,22,2,1,9,115000,80000,80000,0,0,0,0,99999999,0,0,0,0,0,0,115000,0,10036,10036,12,4703,4403,87300,2,99,0,1,21,1,1,1,0,0
2024,52489,3,2.02303e+13,1,2419.95,1,63,0,13820,3,10,73088,0,0,1,0,1,0,0,99,820,2,2.02303e+13,2.02303e+14,2419.95,202,60,1,100,1,9900,0,1,0,10,2,9130,6170,21,50,50,0,73,1,1,1,9130,6170,22,2,1,2,73088,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51767,3,2.02403e+13,1,2693.13,1,63,0,99998,1,10,0,0,0,1,0,1,0,0,99,841,2,2.02403e+13,2.02403e+14,2693.13,202,28,2,100,1,9900,0,1,0,34,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,1,1,1,0,0
2024,52961,3,2.02402e+13,1,1684.53,1,63,0,26620,3,10,168545,0,0,1,0,1,0,0,0,842,3,2.02402e+13,2.02402e+14,2112.6,301,22,2,200,6,60099,2021,5,0,10,2,4020,8680,21,997,997,0,73,1,1,1,4020,8680,22,2,1,2,168545,12100,12100,0,0,0,0,99999999,0,0,0,0,0,0,12100,0,0,0,0,340,190,0,2,99,0,1,0,1,2,2,0,0
2024,52814,3,2.02401e+13,1,1245.56,1,63,0,22520,4,22,55720,1,1,1,0,2,6,12,4,710,4,2.02401e+13,2.02401e+14,1106.35,301,10,2,801,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,55720,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,1,10,3,0,1,2,2,0,0
2024,52792,3,2.02403e+13,1,2586.01,1,63,0,22520,4,10,70000,0,0,1,0,1,0,0,99,843,1,2.02403e+13,2.02403e+14,2586.01,101,62,2,100,1,9900,0,1,0,10,2,2600,8564,13,50,50,0,123,1,1,1,2600,8564,13,2,1,1,70000,70000,0,70000,0,0,0,0,0,0,0,0,0,0,65055,0,3146,3146,12,2863,2563,29884,2,99,0,1,0,2,1,1,0,0
2024,52193,3,2.02401e+13,1,2442.38,1,63,1081,12220,4,10,68605,0,0,1,0,1,0,0,99,740,1,2.02401e+13,2.02401e+14,2442.38,101,71,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,68605,42896,0,0,0,26400,0,9337,0,159,0,7000,0,0,38970,0,827,827,10,802,502,8270,2,99,0,1,0,2,1,1,0,0
2024,51582,3,2.02302e+13,1,1840.55,1,63,0,99998,1,10,157840,0,0,1,0,1,0,0,99,841,1,2.02302e+13,2.02302e+14,1840.55,101,80,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,2,0,0,0,1,0,0,157840,101850,0,0,0,0,0,0,0,50,0,67000,0,0,154483,0,17847,17847,22,1981,1681,123783,2,99,0,1,0,2,1,1,8,0
2024,52174,3,2.02402e+13,1,2189.7,1,63,1081,12220,4,10,41010,0,0,1,0,1,0,0,99,842,2,2.02402e+13,2.02402e+14,1460.73,1115,46,1,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,92,1,1,1,0,0,0,1,0,0,1000,1000,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,1,99,0,1,0,1,1,1,0,0
2024,52430,3,2.02413e+13,1,1716.82,1,63,0,13820,2,10,67500,0,0,1,0,1,0,0,2,842,1,2.02413e+13,2.02413e+14,1716.82,101,51,2,100,4,9900,0,1,0,10,2,440,8590,21,40,40,0,81,1,2,1,440,8590,22,2,1,2,67500,67500,67500,0,0,0,0,99999999,0,0,0,0,4000,0,67500,0,1290,1290,12,2746,2596,46700,2,99,0,1,22,1,1,1,0,0
2024,53075,3,2.02401e+13,1,1332.14,1,63,1097,33660,3,10,159029,0,0,1,0,1,0,0,4,842,3,2.02401e+13,2.02401e+14,1191.09,301,14,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,159029,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,51862,3,2.02302e+13,1,2218.72,1,63,0,99998,1,10,203032,0,0,1,0,1,0,0,99,841,3,2.02302e+13,2.02302e+14,2205.19,301,23,2,100,6,9900,0,1,0,32,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,203032,5,0,0,0,0,0,99999999,0,5,0,0,0,0,5,0,0,0,0,0,-150,0,2,99,0,1,0,1,1,1,0,0
2024,53132,3,2.02312e+13,1,2566.9,1,63,1097,33660,3,10,114004,0,0,1,0,1,0,0,99,841,1,2.02312e+13,2.02312e+14,2566.9,101,42,1,100,1,9900,0,1,0,10,2,5630,7290,21,45,45,0,91,1,1,1,0,0,0,1,0,0,114004,2000,0,0,0,0,0,99999999,0,0,0,0,0,0,112004,0,9676,9676,12,4220,3920,84304,2,99,0,1,0,1,1,1,11,1
2024,51548,3,2.02413e+13,1,2659.73,1,63,0,99998,1,10,77880,0,0,1,0,1,0,0,99,740,3,2.02413e+13,2.02413e+14,2535.48,1260,3,2,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,22880,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,53066,3,2.02401e+13,1,1755.3,1,63,0,26620,3,10,330126,0,0,1,0,1,0,0,2,843,2,2.02401e+13,2.02401e+14,1755.3,202,52,2,200,1,9900,0,1,0,10,2,4700,5580,21,40,40,0,81,1,1,1,4700,5580,22,2,3,7,330126,25001,25000,0,0,0,0,99999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51912,3,2.02301e+13,1,2528.53,1,63,0,99998,1,10,47000,0,0,1,0,1,0,0,99,830,1,2.02301e+13,2.02301e+14,2528.53,101,44,1,100,4,9900,0,1,0,10,2,5240,5391,21,30,30,0,73,1,1,1,5510,6170,22,2,1,1,47000,47000,47000,0,0,0,0,99999999,0,0,0,0,0,0,47000,0,3758,3758,12,1922,1772,33150,2,1,3,3,21,1,1,1,0,0
2024,52868,3,2.02413e+13,1,1437.05,1,63,0,22520,4,22,122407,1,1,1,0,1,0,0,99,820,1,2.02413e+13,2.02413e+14,1437.05,101,41,2,100,1,9900,0,1,0,34,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,122407,401,0,0,0,0,0,99999999,0,1,400,0,0,0,100406,0,8237,8237,12,3510,3210,72706,2,99,0,1,0,1,1,1,0,0
2024,52080,3,2.02413e+13,1,1371.18,1,63,0,99998,1,10,162354,0,0,1,0,1,0,0,1,820,4,2.02413e+13,2.02413e+14,1857.42,301,2,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,162354,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,53077,3,2.02312e+13,1,1369.01,1,63,1097,33660,3,10,83000,0,0,1,0,1,0,0,3,841,1,2.02312e+13,2.02312e+14,1369.01,101,38,2,100,4,9900,0,1,0,12,2,4700,5391,21,50,50,0,73,1,1,1,4700,5391,22,2,3,9,83000,83000,83000,0,0,0,0,99999999,0,0,0,0,4500,0,83000,0,2885,2885,22,0,-150,62200,2,99,0,1,21,1,1,1,0,1
2024,52006,3,2.02413e+13,1,1341.47,1,63,0,99998,1,10,40415,0,0,1,0,1,0,0,99,720,1,2.02413e+13,2.02413e+14,1341.47,101,72,2,200,6,9900,0,1,0,32,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,40415,14340,0,0,0,14340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,2,99,0,1,10,2,1,1,0,0
2024,52120,3,2.02301e+13,1,2101.12,1,63,1081,12220,4,10,85000,0,0,1,0,1,0,0,1,730,2,2.02301e+13,2.02301e+14,2543.49,301,11,2,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,45000,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,51871,3,2.02302e+13,1,1956.28,1,63,0,99998,1,10,140225,0,0,1,0,1,0,0,99,830,1,2.02302e+13,2.02302e+14,1956.28,101,19,1,100,6,9900,0,1,0,1,0,0,0,26,999,999,0,73,0,0,0,9760,180,22,2,3,2,140225,62008,60000,0,0,0,0,99999999,0,2008,0,0,0,0,62008,0,5902,5902,22,2171,2021,48158,2,99,0,1,0,1,1,1,0,0
2024,52825,3,2.02212e+13,1,2098.31,1,63,0,22520,4,10,547000,0,0,1,0,1,0,0,99,843,2,2.02212e+13,2.02212e+14,2098.31,202,59,2,100,1,9900,0,1,0,10,2,3255,7860,28,997,997,0,111,1,1,1,3255,7860,28,2,3,7,547000,87500,72500,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,1
2024,51766,3,2.02401e+13,1,2241.84,1,63,0,99998,1,10,180004,0,0,1,0,1,0,0,99,841,1,2.02401e+13,2.02401e+14,2241.84,101,52,1,100,1,9900,0,1,0,10,2,7140,6290,25,40,40,0,111,1,1,1,7140,6290,25,2,3,9,180004,180001,80000,0,0,0,0,99999999,0,100001,0,0,0,0,176004,0,23242,23242,22,5918,5618,148304,2,99,0,1,21,1,1,1,0,0
2024,52876,3,2.02402e+13,1,1379.44,1,63,0,26620,3,10,191831,0,0,1,0,1,0,0,1,843,1,2.02402e+13,2.02402e+14,1379.44,101,39,2,100,1,9900,0,1,0,10,2,800,7280,21,30,30,0,123,1,1,1,800,7280,22,2,3,5,191831,105250,1e+05,0,0,0,0,99999999,0,5250,0,0,2000,0,191831,0,24124,24124,22,7457,7157,164131,2,99,0,1,0,1,1,1,0,0
2024,51575,3,2.02312e+13,1,1122,1,63,0,99998,1,21,41600,1,1,1,0,2,4,12,3,600,2,2.02312e+13,2.02312e+14,1148.51,301,17,1,100,6,9900,0,1,0,34,1,9620,1070,21,999,999,0,60,1,1,1,9620,1070,22,2,1,2,41600,1300,1300,0,0,0,0,99999999,0,0,0,0,0,0,1300,0,0,0,0,0,-150,0,2,99,0,1,0,1,2,2,0,0
2024,52611,3,2.02302e+13,1,2426.83,1,63,0,13820,3,10,107257,0,0,1,0,1,0,0,99,841,1,2.02302e+13,2.02302e+14,2426.83,101,65,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,107257,83678,0,0,0,36336,0,560,0,906,0,0,0,0,1466,0,0,0,0,0,-300,0,2,99,0,1,10,2,1,1,10,0
2024,53037,3,2.02413e+13,1,1893.94,1,63,0,26620,2,22,68910,1,1,1,0,2,8,12,4,720,4,2.02413e+13,2.02413e+14,2254.04,301,13,2,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,68910,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,53036,3,2.02413e+13,1,2063.6,1,63,0,26620,2,10,153662,0,0,1,0,1,0,0,99,842,4,2.02413e+13,2.02413e+14,1932.76,701,25,1,651,6,9900,0,1,0,10,2,2360,7890,13,8,8,0,111,1,1,1,2360,7890,13,2,1,1,153662,5000,0,200,0,0,0,99999999,0,0,0,0,0,0,200,15,0,-15,0,0,-150,0,2,99,0,1,0,1,1,1,0,0
2024,53193,3,2.02413e+13,1,1685.4,1,63,1097,33660,2,22,40527,1,1,1,0,1,0,0,1,600,3,2.02413e+13,2.02413e+14,1892.6,501,40,2,805,2,9900,0,1,0,10,2,3602,8170,21,40,40,0,111,1,1,1,3602,8090,22,2,3,8,40527,40527,40152,0,0,0,0,99999999,0,375,0,0,2000,0,40527,964,53,-911,12,1607,1457,19727,2,99,0,1,0,1,1,1,0,0
2024,52156,3,2.02413e+13,1,1327.12,1,63,1081,12220,4,10,577252,0,0,1,0,1,0,0,1,843,1,2.02413e+13,2.02413e+14,1327.12,101,55,1,100,1,50100,1974,3,0,10,2,3250,7870,21,55,45,0,125,1,1,1,3250,7870,22,2,1,1,577252,335601,159000,0,0,0,0,99999999,0,116101,500,60000,0,0,572252,0,99378,99378,35,18506,18206,488952,2,99,0,1,0,1,1,1,11,0
2024,51683,3,2.02303e+13,1,2119.5,1,63,0,99998,1,10,17688,0,0,1,0,1,0,0,99,830,1,2.02303e+13,2.02303e+14,2119.5,101,73,1,100,4,9900,0,1,0,36,1,0,0,0,999,999,0,73,2,1,1,0,0,0,1,0,0,17688,17688,0,0,0,17688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,2,99,0,1,0,2,1,1,8,0
2024,52852,3,2.02312e+13,1,2851.5,1,63,0,22520,4,22,22000,1,1,1,0,1,0,0,99,730,3,2.02312e+13,2.02312e+14,2851.5,1116,30,2,100,6,9900,0,1,0,10,2,4110,8680,21,40,40,0,81,1,1,1,4110,8680,22,2,1,9,10000,10000,10000,0,0,0,0,99999999,0,0,0,0,0,0,10000,584,0,-584,0,235,85,0,1,99,0,1,0,1,1,1,0,1
2024,52320,3,2.02312e+13,1,3048.94,1,63,0,13820,3,10,91400,0,0,1,0,1,0,0,99,841,1,2.02312e+13,2.02312e+14,3048.94,101,30,2,100,4,9900,0,1,0,10,2,1010,7380,21,40,40,0,111,1,1,1,1010,7380,22,2,1,5,91400,91400,90000,0,0,0,0,99999999,0,1400,0,0,0,0,91400,0,12369,12369,22,3459,3309,77550,2,1,10,3,21,1,1,1,0,1
2024,52759,3,2.02413e+13,1,1565.67,1,63,1003,19300,4,10,107715,0,0,1,0,1,0,0,99,843,2,2.02413e+13,2.02413e+14,1565.67,202,43,2,100,1,9900,0,1,0,10,2,1640,8570,28,50,50,0,123,1,1,1,1610,8570,22,2,1,8,107715,50315,50000,0,0,0,0,99999999,0,315,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,52415,3,2.02313e+13,1,1412.13,1,63,0,13820,2,10,60698,0,0,1,0,1,0,0,3,730,4,2.02313e+13,2.02313e+14,1687.57,301,7,1,100,6,9900,0,1,100,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,60698,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,52121,3,2.02212e+13,1,1590.45,1,63,1081,12220,4,10,21840,0,0,1,0,1,0,0,99,740,1,2.02212e+13,2.02212e+14,1590.45,101,72,1,200,2,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,21840,21840,0,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,2,99,0,1,0,2,1,1,10,0
2024,52933,3,2.02413e+13,1,1442.34,1,63,0,26620,2,10,184403,0,0,1,0,1,0,0,0,470,1,2.02413e+13,2.02413e+14,1442.34,101,58,1,100,1,9900,0,1,0,10,2,4700,5580,21,30,30,0,111,1,1,1,4700,5080,22,2,1,1,184403,31850,31850,0,0,0,0,0,0,0,0,0,2500,0,77538,0,3041,3041,12,3070,2770,49838,2,99,0,1,21,1,1,1,0,0
2024,52122,3,2.02303e+13,1,2119.22,1,63,1081,12220,4,10,52204,0,0,1,0,1,0,0,99,820,1,2.02303e+13,2.02303e+14,2119.22,101,67,2,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,52204,19202,0,0,0,19200,0,0,0,2,0,0,0,0,4,0,0,0,0,0,-300,0,2,99,0,1,0,2,1,1,0,0
